RecipeId,id,score,[features],URL,query,facet
82071,79adf686-077a-4642-8644-8e0e41087835,13.973931,"documentRecency=0.05285114,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/82071,oatmeal,
85600,b8459451-3ae6-4780-b0eb-827e24a2c514,13.973931,"documentRecency=0.053142536,documentRating=1.0,documentReviewCount=0.0032647732,originalScore=13.973931",http://localhost:3000/recipe/85600,oatmeal,
85671,58f81dc4-3824-445b-955c-e19009f8b3f8,13.973931,"documentRecency=0.053142536,documentRating=0.8,documentReviewCount=0.0013059092,originalScore=13.973931",http://localhost:3000/recipe/85671,oatmeal,
85718,e1dad3eb-0909-447c-bf37-602abee6f99a,13.973931,"documentRecency=0.053150244,documentRating=0.9,documentReviewCount=0.0019588638,originalScore=13.973931",http://localhost:3000/recipe/85718,oatmeal,
86600,cc1bb5bc-7bbf-44c6-8470-5f37ac7f3b40,13.973931,"documentRecency=0.05323522,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/86600,oatmeal,
91206,42473117-1f88-4213-a14f-74f58d1bf9da,13.973931,"documentRecency=0.05370355,documentRating=0.8,documentReviewCount=9.794319E-4,originalScore=13.973931",http://localhost:3000/recipe/91206,oatmeal,
93053,01e805d6-f317-4f7b-80b4-58953ff0d7c9,13.973931,"documentRecency=0.053909067,documentRating=0.8,documentReviewCount=0.0013059092,originalScore=13.973931",http://localhost:3000/recipe/93053,oatmeal,
94145,671f3497-1bb6-449b-b1db-de17a7e29eb3,13.973931,"documentRecency=0.054020382,documentRating=0.8,documentReviewCount=9.794319E-4,originalScore=13.973931",http://localhost:3000/recipe/94145,oatmeal,
95313,b64682ef-345e-4733-92b7-a9530750f71d,13.973931,"documentRecency=0.054140154,documentRating=1.0,documentReviewCount=0.0029382957,originalScore=13.973931",http://localhost:3000/recipe/95313,oatmeal,
97362,37f97c51-ea2a-42a2-9e96-8bb71c9693c8,13.973931,"documentRecency=0.05439746,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/97362,oatmeal,
97516,a79546e5-c386-4792-9e08-e41cc8625666,13.973931,"documentRecency=0.054413624,documentRating=0.7,documentReviewCount=6.529546E-4,originalScore=13.973931",http://localhost:3000/recipe/97516,oatmeal,
97817,3908c7e4-2222-4965-8d96-d8237c59d128,13.973931,"documentRecency=0.054437883,documentRating=0.9,documentReviewCount=0.0016323866,originalScore=13.973931",http://localhost:3000/recipe/97817,oatmeal,
102176,5c6d2621-33f7-4128-94ca-5e22f9204280,13.973931,"documentRecency=0.05496894,documentRating=0.9,documentReviewCount=0.012079661,originalScore=13.973931",http://localhost:3000/recipe/102176,oatmeal,
109080,855aae2c-96a6-4d3a-9243-b3cee60a6809,13.973931,"documentRecency=0.055772476,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/109080,oatmeal,
117412,55bd1627-05a3-4111-9e84-4ad6a45bcd3a,13.973931,"documentRecency=0.056486387,documentRating=1.0,documentReviewCount=0.022200458,originalScore=13.973931",http://localhost:3000/recipe/117412,oatmeal,
124263,a9312589-5079-42cc-a0fd-3b0055dba9d3,13.973931,"documentRecency=0.05689881,documentRating=1.0,documentReviewCount=0.0032647732,originalScore=13.973931",http://localhost:3000/recipe/124263,oatmeal,
124528,ae479d76-d939-432b-80e9-3dd4efd98e67,13.973931,"documentRecency=0.056916494,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/124528,oatmeal,
126411,555dd65f-ba5b-4262-aea4-361a5a8374de,13.973931,"documentRecency=0.05706725,documentRating=0.9,documentReviewCount=6.529546E-4,originalScore=13.973931",http://localhost:3000/recipe/126411,oatmeal,
128959,e13239f9-1123-461c-b36e-c8546c3f886c,13.973931,"documentRecency=0.05721881,documentRating=0.9,documentReviewCount=0.0058765914,originalScore=13.973931",http://localhost:3000/recipe/128959,oatmeal,
133996,2053b550-564b-4edf-a06d-1db218424f90,13.973931,"documentRecency=0.057596717,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/133996,oatmeal,
135795,8a8f1224-3ca2-497b-962d-7dfb20862bf4,13.973931,"documentRecency=0.057714704,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/135795,oatmeal,
135816,7cba4278-73aa-4a02-a8ce-a7e21c35a382,13.973931,"documentRecency=0.057714704,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/135816,oatmeal,
137781,4655be78-2f56-4075-80fb-5c33ef7f6bd5,13.973931,"documentRecency=0.05788801,documentRating=1.0,documentReviewCount=0.0013059092,originalScore=13.973931",http://localhost:3000/recipe/137781,oatmeal,
145963,7072e61c-b1bc-4ce1-a534-b667b52ab109,13.973931,"documentRecency=0.058479536,documentRating=0.9,documentReviewCount=0.0029382957,originalScore=13.973931",http://localhost:3000/recipe/145963,oatmeal,
146351,c0909f14-c249-47ef-a395-1171d9782168,13.973931,"documentRecency=0.05850756,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=13.973931",http://localhost:3000/recipe/146351,oatmeal,
146683,cde6cb75-1904-4b4c-8f79-ff57f4ec1a7b,13.973931,"documentRecency=0.058535617,documentRating=0.9,documentReviewCount=0.0048971595,originalScore=13.973931",http://localhost:3000/recipe/146683,oatmeal,
146733,0dfc2767-6d21-4e3b-a722-7c19b6027bc4,13.973931,"documentRecency=0.05854497,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/146733,oatmeal,
148343,648a7813-dc37-4c7e-95a2-896a42a722fe,13.973931,"documentRecency=0.05868568,documentRating=1.0,documentReviewCount=0.0048971595,originalScore=13.973931",http://localhost:3000/recipe/148343,oatmeal,
156265,9e9b1fa3-2aba-4c81-9a89-17d72b09a7e5,13.973931,"documentRecency=0.059293706,documentRating=0.8,documentReviewCount=6.529546E-4,originalScore=13.973931",http://localhost:3000/recipe/156265,oatmeal,
158095,e1aeb083-a4f3-4c4b-8d60-3cd6d5e4ac09,13.973931,"documentRecency=0.059409115,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/158095,oatmeal,
158629,1d7d2d84-52f3-4b3d-beae-2f9664b7fd60,13.973931,"documentRecency=0.05944768,documentRating=0.8,documentReviewCount=0.0016323866,originalScore=13.973931",http://localhost:3000/recipe/158629,oatmeal,
159326,8345d603-3e4d-4559-b3c7-5e3a1fddaf6b,13.973931,"documentRecency=0.059505634,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/159326,oatmeal,
161281,f3e8567f-694e-4754-bfc2-5f5847a15520,13.973931,"documentRecency=0.05963158,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/161281,oatmeal,
161499,e7ffe773-f57b-4d8f-bafa-fa1beafc1802,13.973931,"documentRecency=0.059651,documentRating=0.8,documentReviewCount=0.0019588638,originalScore=13.973931",http://localhost:3000/recipe/161499,oatmeal,
165437,a5839b09-bd14-4560-84be-54e7e225588c,13.973931,"documentRecency=0.05994388,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/165437,oatmeal,
166439,97b8f4d1-28f1-40ef-9b0a-5235711b7884,13.973931,"documentRecency=0.06001263,documentRating=1.0,documentReviewCount=0.0026118185,originalScore=13.973931",http://localhost:3000/recipe/166439,oatmeal,
167631,f83cda1c-c371-44a8-bb60-afe574874028,13.973931,"documentRecency=0.060101256,documentRating=0.8,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/167631,oatmeal,
169765,0142904d-1155-4b7a-9fdf-b6e55d2d00bf,13.973931,"documentRecency=0.060249552,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/169765,oatmeal,
176982,bcffad34-a3aa-48b9-b91d-a4b3547dd158,13.973931,"documentRecency=0.060708925,documentRating=0.9,documentReviewCount=6.529546E-4,originalScore=13.973931",http://localhost:3000/recipe/176982,oatmeal,
179475,5ca0602a-4897-41ee-a6d6-5f054004a6f1,13.973931,"documentRecency=0.06088047,documentRating=0.0,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/179475,oatmeal,
179706,8c92b278-ee3d-448e-b943-2ae10b2f7882,13.973931,"documentRecency=0.060910843,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/179706,oatmeal,
181452,004b4e83-ad3c-490c-8f28-d0012e7da422,13.973931,"documentRecency=0.061042815,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/181452,oatmeal,
184800,fc2daf51-7143-4d02-8c2e-f146f9060f4e,13.973931,"documentRecency=0.06129821,documentRating=1.0,documentReviewCount=0.0016323866,originalScore=13.973931",http://localhost:3000/recipe/184800,oatmeal,
185476,f65ba968-7546-4a64-9894-1a27c668c149,13.973931,"documentRecency=0.061349552,documentRating=0.9,documentReviewCount=0.0032647732,originalScore=13.973931",http://localhost:3000/recipe/185476,oatmeal,
185645,2afd9bda-ddb9-40ab-b0f4-59334970a090,13.973931,"documentRecency=0.061349552,documentRating=0.8,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/185645,oatmeal,
185832,ecf53db7-56f8-4307-bc5f-d9bf57efe153,13.973931,"documentRecency=0.061370105,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/185832,oatmeal,
186347,1a268377-e1f1-48e6-b6d1-ae6a51e6d4c5,13.973931,"documentRecency=0.061380394,documentRating=1.0,documentReviewCount=0.009141365,originalScore=13.973931",http://localhost:3000/recipe/186347,oatmeal,
188080,eeb42a8a-bbb1-4b53-a063-464a1da5e44c,13.973931,"documentRecency=0.061514404,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/188080,oatmeal,
188595,f6d33bdd-756b-4992-bcd1-f43dd0ad7f4c,13.973931,"documentRecency=0.06156611,documentRating=0.6,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/188595,oatmeal,
189688,faeb9fc3-dbe9-42aa-bc89-d4b0c4de73ce,13.973931,"documentRecency=0.06162826,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/189688,oatmeal,
191858,2fa613bd-5396-4881-8eaf-903a5d8ac3b6,13.973931,"documentRecency=0.0617842,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/191858,oatmeal,
194626,a30ffc57-db05-4498-88d7-bdc9085a4f6e,13.973931,"documentRecency=0.0619514,documentRating=1.0,documentReviewCount=0.0013059092,originalScore=13.973931",http://localhost:3000/recipe/194626,oatmeal,
26633,d806f72b-fa0e-4c28-9f46-73305e86b421,13.973931,"documentRecency=0.04840217,documentRating=0.0,documentReviewCount=0.0,originalScore=13.973931",http://localhost:3000/recipe/26633,oatmeal,
26853,8f9c4242-394e-4ac7-b079-e9f09bc69835,13.973931,"documentRecency=0.048408564,documentRating=1.0,documentReviewCount=9.794319E-4,originalScore=13.973931",http://localhost:3000/recipe/26853,oatmeal,
27034,1b7a975f-1380-4716-b37e-c50c019d1ae9,13.973931,"documentRecency=0.048427764,documentRating=0.9,documentReviewCount=0.0048971595,originalScore=13.973931",http://localhost:3000/recipe/27034,oatmeal,
28309,ffe640e3-8ea3-45d8-a317-d51d22ab4221,13.973931,"documentRecency=0.048498303,documentRating=0.9,documentReviewCount=0.008161933,originalScore=13.973931",http://localhost:3000/recipe/28309,oatmeal,
34134,a9242b07-81fb-4fc6-b909-bc32102f0d95,13.973931,"documentRecency=0.048906278,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=13.973931",http://localhost:3000/recipe/34134,oatmeal,
34696,7c2c6f17-a203-4f42-bef1-f156d47855b0,13.973931,"documentRecency=0.048958577,documentRating=0.6,documentReviewCount=9.794319E-4,originalScore=13.973931",http://localhost:3000/recipe/34696,oatmeal,
21430,cce2c457-5501-4442-98c5-960a964a0def,13.973931,"documentRecency=0.04805291,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=13.973931",http://localhost:3000/recipe/21430,oatmeal,
23161,03ad7e91-f7ef-459e-856f-7df2f86ce752,13.973931,"documentRecency=0.048160322,documentRating=1.0,documentReviewCount=0.0032647732,originalScore=13.973931",http://localhost:3000/recipe/23161,oatmeal,
23207,1018d085-d867-40f7-8da2-2e0730fc0ed9,13.973931,"documentRecency=0.048179325,documentRating=0.8,documentReviewCount=0.0045706825,originalScore=13.973931",http://localhost:3000/recipe/23207,oatmeal,
23926,bdc664df-1e3f-47bd-b883-9724e7a9c13b,13.973931,"documentRecency=0.048211038,documentRating=1.0,documentReviewCount=0.0013059092,originalScore=13.973931",http://localhost:3000/recipe/23926,oatmeal,
