RecipeId,id,score,[features],URL,query,facet
131207,f2336a1c-2470-4a37-999b-3f18a1559305,26.178734,"documentRecency=0.05738016,documentRating=0.9,documentReviewCount=0.0013059092,originalScore=26.178734",http://localhost:3000/recipe/131207,pasta bolognese,
239423,28c9f345-33fc-4ade-bfb4-6ec71e639fa4,26.178734,"documentRecency=0.064606845,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=26.178734",http://localhost:3000/recipe/239423,pasta bolognese,
270989,14e72ec7-c090-4f88-8e12-995c9c295bc6,26.178734,"documentRecency=0.0664229,documentRating=0.0,documentReviewCount=0.0,originalScore=26.178734",http://localhost:3000/recipe/270989,pasta bolognese,
272809,697aeac9-ee90-4f3e-a74b-10093a5fee47,26.178734,"documentRecency=0.06651941,documentRating=0.8,documentReviewCount=3.264773E-4,originalScore=26.178734",http://localhost:3000/recipe/272809,pasta bolognese,
413319,a86f3b9f-f86f-4ecb-b04c-cd8a1d795228,25.146511,"documentRecency=0.07766196,documentRating=0.0,documentReviewCount=0.0,originalScore=25.146511",http://localhost:3000/recipe/413319,pasta bolognese,
355355,c2934e49-65dd-4286-b74b-0f5089af8043,24.853188,"documentRecency=0.07201236,documentRating=0.0,documentReviewCount=0.0,originalScore=24.853188",http://localhost:3000/recipe/355355,pasta bolognese,
338484,483c0d33-8761-4cd3-ba76-15d92bedb9d0,24.792593,"documentRecency=0.07084237,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=24.792593",http://localhost:3000/recipe/338484,pasta bolognese,
530786,d3bc19ba-6a42-45d5-9c9b-390766d40beb,24.644617,"documentRecency=0.17210354,documentRating=0.0,documentReviewCount=0.0,originalScore=24.644617",http://localhost:3000/recipe/530786,pasta bolognese,
316244,586e6014-38f2-4607-8f12-bed8ac981d32,24.170353,"documentRecency=0.06932715,documentRating=0.0,documentReviewCount=0.0,originalScore=24.170353",http://localhost:3000/recipe/316244,pasta bolognese,
486950,40ff7a6c-78e1-4528-ab9f-108900fda46f,23.942875,"documentRecency=0.09704563,documentRating=0.0,documentReviewCount=0.0,originalScore=23.942875",http://localhost:3000/recipe/486950,pasta bolognese,
399792,1332565e-9898-4201-b40d-cad1a4e1b7a8,23.87447,"documentRecency=0.07619182,documentRating=0.0,documentReviewCount=0.0,originalScore=23.87447",http://localhost:3000/recipe/399792,pasta bolognese,
455801,b6f51ed8-aaf1-42f9-8bfb-04306d84504a,23.80933,"documentRecency=0.08583368,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=23.80933",http://localhost:3000/recipe/455801,pasta bolognese,
528570,7af6a925-a1b1-4dbe-bd97-2dcc860fa890,23.80933,"documentRecency=0.1600693,documentRating=0.0,documentReviewCount=0.0,originalScore=23.80933",http://localhost:3000/recipe/528570,pasta bolognese,
511923,1622cfd9-ba2a-406d-8696-b0332135386d,23.780571,"documentRecency=0.11125383,documentRating=0.0,documentReviewCount=0.0,originalScore=23.780571",http://localhost:3000/recipe/511923,pasta bolognese,
526899,1d80aefa-add9-430c-b285-bd789e4e61b0,23.780571,"documentRecency=0.14997561,documentRating=0.0,documentReviewCount=0.0,originalScore=23.780571",http://localhost:3000/recipe/526899,pasta bolognese,
541256,778cc2d5-5cf1-48ac-8321-23d639a9857c,23.780571,"documentRecency=0.47188267,documentRating=0.0,documentReviewCount=0.0,originalScore=23.780571",http://localhost:3000/recipe/541256,pasta bolognese,
459557,71f13f50-8932-4d10-9278-531f0cd22f11,23.74723,"documentRecency=0.086810164,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=23.74723",http://localhost:3000/recipe/459557,pasta bolognese,
518429,04a26aba-8bb3-41b2-b431-7066ccb17ed9,23.69026,"documentRecency=0.120120026,documentRating=0.0,documentReviewCount=0.0,originalScore=23.69026",http://localhost:3000/recipe/518429,pasta bolognese,
309353,5e8944d5-558e-43e1-901c-335e93644224,23.52532,"documentRecency=0.068741634,documentRating=0.0,documentReviewCount=0.0,originalScore=23.52532",http://localhost:3000/recipe/309353,pasta bolognese,
493860,c38ff610-2cef-412e-a6bb-0ca49c186d01,23.509176,"documentRecency=0.100369856,documentRating=0.0,documentReviewCount=0.0,originalScore=23.509176",http://localhost:3000/recipe/493860,pasta bolognese,
294496,ee83d331-2819-44ce-a639-6a30540ef06f,23.47322,"documentRecency=0.06771226,documentRating=0.0,documentReviewCount=0.0,originalScore=23.47322",http://localhost:3000/recipe/294496,pasta bolognese,
424377,a8fe0774-b749-4af0-a733-158e3ea6eccf,23.435068,"documentRecency=0.079053216,documentRating=0.0,documentReviewCount=0.0,originalScore=23.435068",http://localhost:3000/recipe/424377,pasta bolognese,
352610,e3f72a72-67c3-4f8a-9b20-e5400b1dbfa8,23.426048,"documentRecency=0.07181468,documentRating=0.0,documentReviewCount=0.0,originalScore=23.426048",http://localhost:3000/recipe/352610,pasta bolognese,
312763,4a4203ac-2654-4192-a337-d23688e794ea,23.307558,"documentRecency=0.069052674,documentRating=0.0,documentReviewCount=0.0,originalScore=23.307558",http://localhost:3000/recipe/312763,pasta bolognese,
171056,11782910-7211-4ce2-8d25-8f97c9f34367,23.23642,"documentRecency=0.06031901,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=23.23642",http://localhost:3000/recipe/171056,pasta bolognese,
295887,093c4d1f-8e8d-4339-bc30-37852496e7c8,23.191696,"documentRecency=0.06781256,documentRating=0.0,documentReviewCount=0.0,originalScore=23.191696",http://localhost:3000/recipe/295887,pasta bolognese,
39414,4da955c0-e4ee-4063-8225-5ff03758ab5b,23.18134,"documentRecency=0.049241602,documentRating=0.0,documentReviewCount=0.0,originalScore=23.18134",http://localhost:3000/recipe/39414,pasta bolognese,
477484,7a241978-f84b-4eab-83de-c524700baf3f,23.159243,"documentRecency=0.09307521,documentRating=0.0,documentReviewCount=0.0,originalScore=23.159243",http://localhost:3000/recipe/477484,pasta bolognese,
428930,ec356fe1-8d41-4e5d-9d33-bd4f977292f3,23.11806,"documentRecency=0.079551145,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=23.11806",http://localhost:3000/recipe/428930,pasta bolognese,
98060,d6ea6f2a-9a46-4bf8-b45d-90dffce7cdc1,23.116457,"documentRecency=0.05447027,documentRating=0.0,documentReviewCount=0.0,originalScore=23.116457",http://localhost:3000/recipe/98060,pasta bolognese,
500646,e1a34ddc-2701-4698-b8ed-38962bc3b414,23.116457,"documentRecency=0.10390041,documentRating=0.0,documentReviewCount=0.0,originalScore=23.116457",http://localhost:3000/recipe/500646,pasta bolognese,
538671,5f3e1c44-13da-4783-bc8e-0c6afb49d07d,23.116457,"documentRecency=0.26947635,documentRating=0.0,documentReviewCount=0.0,originalScore=23.116457",http://localhost:3000/recipe/538671,pasta bolognese,
301467,f73f1f27-9fe4-4ee1-a568-39d28ca6e2e6,23.086708,"documentRecency=0.068165936,documentRating=0.0,documentReviewCount=0.0,originalScore=23.086708",http://localhost:3000/recipe/301467,pasta bolognese,
367712,afc77a43-a843-4c58-8395-2987745d6399,23.086708,"documentRecency=0.0730464,documentRating=0.0,documentReviewCount=0.0,originalScore=23.086708",http://localhost:3000/recipe/367712,pasta bolognese,
208899,3cf6207e-bc41-4471-9328-307962e6ee5b,23.082062,"documentRecency=0.06286587,documentRating=0.0,documentReviewCount=0.0,originalScore=23.082062",http://localhost:3000/recipe/208899,pasta bolognese,
61183,37bedd90-d453-4b03-9cd2-98a7d70ae67d,23.07322,"documentRecency=0.050904624,documentRating=0.0,documentReviewCount=0.0,originalScore=23.07322",http://localhost:3000/recipe/61183,pasta bolognese,
202933,ea528f72-9b3f-48c3-90ec-5d918c2e6e87,23.058558,"documentRecency=0.06253314,documentRating=0.0,documentReviewCount=0.0,originalScore=23.058558",http://localhost:3000/recipe/202933,pasta bolognese,
440499,61231901-9ae6-4bc1-aff0-0bd4f3f6bf23,22.954403,"documentRecency=0.08204592,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=22.954403",http://localhost:3000/recipe/440499,pasta bolognese,
270234,1b59f7e5-3027-4691-9d52-a025e2337645,22.952505,"documentRecency=0.06637476,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=22.952505",http://localhost:3000/recipe/270234,pasta bolognese,
285382,527401c5-d257-4177-8ae9-f4e8e6cfd60d,22.902483,"documentRecency=0.067141294,documentRating=1.0,documentReviewCount=0.0055501144,originalScore=22.902483",http://localhost:3000/recipe/285382,pasta bolognese,
537134,19cbd5bc-b752-4446-9fe6-abe50a440acf,22.89105,"documentRecency=0.23491003,documentRating=0.0,documentReviewCount=0.0,originalScore=22.89105",http://localhost:3000/recipe/537134,pasta bolognese,
133717,b3a08905-ef69-40a7-9063-1d2ad3b62e56,22.831985,"documentRecency=0.05757861,documentRating=0.9,documentReviewCount=6.529546E-4,originalScore=22.831985",http://localhost:3000/recipe/133717,pasta bolognese,
162950,a1f70515-40d8-4914-9d6d-e9dc895343e3,22.828636,"documentRecency=0.059748307,documentRating=0.0,documentReviewCount=0.0,originalScore=22.828636",http://localhost:3000/recipe/162950,pasta bolognese,
222777,b63d0ec2-f089-47bf-ba57-038d72cf3b43,22.785711,"documentRecency=0.06366355,documentRating=1.0,documentReviewCount=0.0016323866,originalScore=22.785711",http://localhost:3000/recipe/222777,pasta bolognese,
383280,b12abcca-5abc-403e-9f4b-5a858e651840,22.77679,"documentRecency=0.074472226,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=22.77679",http://localhost:3000/recipe/383280,pasta bolognese,
213298,20975c6a-66a3-4aa7-a50a-33227a851a14,22.744923,"documentRecency=0.06308242,documentRating=0.0,documentReviewCount=0.0,originalScore=22.744923",http://localhost:3000/recipe/213298,pasta bolognese,
417502,d08486ef-0944-44fd-84e8-9a3a7f5a4453,22.651312,"documentRecency=0.07822591,documentRating=0.0,documentReviewCount=0.0,originalScore=22.651312",http://localhost:3000/recipe/417502,pasta bolognese,
181001,44f70c1e-0eee-4e8a-b1a7-28ae7015d8a4,22.583963,"documentRecency=0.061002146,documentRating=0.0,documentReviewCount=0.0,originalScore=22.583963",http://localhost:3000/recipe/181001,pasta bolognese,
155693,d7532366-be7b-464b-98d4-528126d0616c,22.547407,"documentRecency=0.059245747,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=22.547407",http://localhost:3000/recipe/155693,pasta bolognese,
308928,e7431540-e561-4bea-80e1-ccc691ab9010,22.493532,"documentRecency=0.06871585,documentRating=0.0,documentReviewCount=0.0,originalScore=22.493532",http://localhost:3000/recipe/308928,pasta bolognese,
501685,60a23ba3-f8a6-4f98-bacb-e31f1fd8c423,22.493532,"documentRecency=0.10446345,documentRating=0.0,documentReviewCount=0.0,originalScore=22.493532",http://localhost:3000/recipe/501685,pasta bolognese,
380642,eb84d1c2-1469-400d-a0c2-170eabb96ab2,22.465866,"documentRecency=0.07414058,documentRating=0.0,documentReviewCount=0.0,originalScore=22.465866",http://localhost:3000/recipe/380642,pasta bolognese,
532314,4220a069-a88e-490f-8d3d-fd1988010f42,22.413807,"documentRecency=0.18067823,documentRating=0.0,documentReviewCount=0.0,originalScore=22.413807",http://localhost:3000/recipe/532314,pasta bolognese,
506144,3f058284-fcdf-40e0-9f3e-3e7a6dd4b81c,22.3862,"documentRecency=0.106715746,documentRating=0.8,documentReviewCount=3.264773E-4,originalScore=22.3862",http://localhost:3000/recipe/506144,pasta bolognese,
301812,3356304a-d9cc-495f-95ae-72d5681b80e0,22.359646,"documentRecency=0.068178624,documentRating=0.0,documentReviewCount=0.0,originalScore=22.359646",http://localhost:3000/recipe/301812,pasta bolognese,
76432,5847afac-0ac3-4e08-820e-00102091c854,22.321112,"documentRecency=0.0523077,documentRating=0.0,documentReviewCount=0.0,originalScore=22.321112",http://localhost:3000/recipe/76432,pasta bolognese,
394112,351bb414-beff-4a2c-9c16-bacee075a0e1,22.321112,"documentRecency=0.07562548,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=22.321112",http://localhost:3000/recipe/394112,pasta bolognese,
496398,067de1ed-c204-421c-ad79-258f8a9e3aeb,22.321112,"documentRecency=0.101566665,documentRating=0.0,documentReviewCount=0.0,originalScore=22.321112",http://localhost:3000/recipe/496398,pasta bolognese,
527283,a64068c0-5871-4986-868c-33d8011bed09,22.321112,"documentRecency=0.15259998,documentRating=0.0,documentReviewCount=0.0,originalScore=22.321112",http://localhost:3000/recipe/527283,pasta bolognese,
456461,038b9c41-2185-498c-96fd-99e7c992b108,22.279669,"documentRecency=0.085974716,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=22.279669",http://localhost:3000/recipe/456461,pasta bolognese,
419666,c53c9820-8942-46c8-9bb2-7c94b3dfd9c6,22.272917,"documentRecency=0.07852779,documentRating=0.6,documentReviewCount=3.264773E-4,originalScore=22.272917",http://localhost:3000/recipe/419666,pasta bolognese,
437958,76401ffc-3ee9-463f-9fe1-6278180415da,22.204979,"documentRecency=0.08142577,documentRating=0.0,documentReviewCount=0.0,originalScore=22.204979",http://localhost:3000/recipe/437958,pasta bolognese,
109395,3788e4cf-bce6-4643-81d2-27896beeb229,22.17121,"documentRecency=0.055789467,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=22.17121",http://localhost:3000/recipe/109395,pasta bolognese,
521125,1ae9fa0a-1501-40b8-9be3-fcb303ddda6d,22.11885,"documentRecency=0.12685996,documentRating=0.0,documentReviewCount=0.0,originalScore=22.11885",http://localhost:3000/recipe/521125,pasta bolognese,
490183,ffc34d3d-e65b-4bf4-9df2-7db3a73e1312,22.048367,"documentRecency=0.098560266,documentRating=0.6,documentReviewCount=3.264773E-4,originalScore=22.048367",http://localhost:3000/recipe/490183,pasta bolognese,
331650,e0001629-5d1b-4beb-be17-d9945ec76158,21.998741,"documentRecency=0.07042014,documentRating=0.9,documentReviewCount=0.0013059092,originalScore=21.998741",http://localhost:3000/recipe/331650,pasta bolognese,
34180,6470b338-02d7-42a5-a7f2-9bc351fdc5c2,21.829596,"documentRecency=0.048906278,documentRating=1.0,documentReviewCount=0.0022853413,originalScore=21.829596",http://localhost:3000/recipe/34180,pasta bolognese,
295694,39bc5f09-cd4c-48eb-a9ed-f07ca6d5947e,21.798653,"documentRecency=0.0678,documentRating=1.0,documentReviewCount=9.794319E-4,originalScore=21.798653",http://localhost:3000/recipe/295694,pasta bolognese,
85119,f546a089-7008-4506-81b4-9c9b9dad3f52,21.784914,"documentRecency=0.053096306,documentRating=1.0,documentReviewCount=9.794319E-4,originalScore=21.784914",http://localhost:3000/recipe/85119,pasta bolognese,
177994,ceea9f91-e13c-4a51-b369-8527d7d6225a,21.784914,"documentRecency=0.060779445,documentRating=0.0,documentReviewCount=0.0,originalScore=21.784914",http://localhost:3000/recipe/177994,pasta bolognese,
522457,f8490e30-7a9f-4f87-b0ef-3754d15cdd83,21.784914,"documentRecency=0.13260089,documentRating=0.0,documentReviewCount=0.0,originalScore=21.784914",http://localhost:3000/recipe/522457,pasta bolognese,
15500,d055c100-e54f-4691-8e0c-bd7adf04a6cb,21.727154,"documentRecency=0.047522955,documentRating=1.0,documentReviewCount=0.0029382957,originalScore=21.727154",http://localhost:3000/recipe/15500,pasta bolognese,
306728,7ebb14e7-469c-4e39-92d9-dfc08773b668,21.718822,"documentRecency=0.06858718,documentRating=0.8,documentReviewCount=3.264773E-4,originalScore=21.718822",http://localhost:3000/recipe/306728,pasta bolognese,
377967,762d93c0-981f-4d66-b3bb-c9ad8f530342,21.6431,"documentRecency=0.07388632,documentRating=1.0,documentReviewCount=0.0019588638,originalScore=21.6431",http://localhost:3000/recipe/377967,pasta bolognese,
458861,58c8fdc3-48b2-4931-8f97-c23740e766e3,21.59193,"documentRecency=0.086563975,documentRating=0.0,documentReviewCount=0.0,originalScore=21.59193",http://localhost:3000/recipe/458861,pasta bolognese,
99438,09e96dc3-14e9-4e79-91bd-e6e3ad9df426,21.580656,"documentRecency=0.054640915,documentRating=1.0,documentReviewCount=0.0048971595,originalScore=21.580656",http://localhost:3000/recipe/99438,pasta bolognese,
29556,90407221-51ed-4a8d-bcd6-50f361651f74,21.571175,"documentRecency=0.04860127,documentRating=1.0,documentReviewCount=9.794319E-4,originalScore=21.571175",http://localhost:3000/recipe/29556,pasta bolognese,
533453,dbe80d16-1a6c-463f-8dc7-01eddb023709,21.56835,"documentRecency=0.18723597,documentRating=0.0,documentReviewCount=0.0,originalScore=21.56835",http://localhost:3000/recipe/533453,pasta bolognese,
58488,8a114074-7dfe-44c4-a314-5c83b4ced840,21.37553,"documentRecency=0.050707296,documentRating=1.0,documentReviewCount=0.0029382957,originalScore=21.37553",http://localhost:3000/recipe/58488,pasta bolognese,
535697,0a18fddc-18e1-4f70-8db2-761650ee93b3,21.37553,"documentRecency=0.21218361,documentRating=0.0,documentReviewCount=0.0,originalScore=21.37553",http://localhost:3000/recipe/535697,pasta bolognese,
540880,2941f280-23fc-4a94-aa04-dde9cb0f2d35,21.37553,"documentRecency=0.42236456,documentRating=0.0,documentReviewCount=0.0,originalScore=21.37553",http://localhost:3000/recipe/540880,pasta bolognese,
68510,2e0cdfd3-bdb8-4adc-bbc9-f3a083a372a4,21.31626,"documentRecency=0.051571198,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=21.31626",http://localhost:3000/recipe/68510,pasta bolognese,
439263,3855788e-0d34-4807-8760-427b1f2d1d3b,21.31626,"documentRecency=0.081771165,documentRating=0.0,documentReviewCount=0.0,originalScore=21.31626",http://localhost:3000/recipe/439263,pasta bolognese,
474008,fa375bdc-bd4e-4926-b433-0439ad3a2d12,21.304062,"documentRecency=0.09179228,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=21.304062",http://localhost:3000/recipe/474008,pasta bolognese,
424858,569427f1-1b7a-4f46-8520-57dc00ccbbcf,21.25963,"documentRecency=0.079087354,documentRating=0.0,documentReviewCount=0.0,originalScore=21.25963",http://localhost:3000/recipe/424858,pasta bolognese,
71474,9007ed3c-d65e-42fb-a2c9-de7bb78cde79,21.010544,"documentRecency=0.051863294,documentRating=0.0,documentReviewCount=0.0,originalScore=21.010544",http://localhost:3000/recipe/71474,pasta bolognese,
518712,aecbe28c-b465-491c-ac8f-3fe7778784b4,21.010544,"documentRecency=0.120873205,documentRating=0.0,documentReviewCount=0.0,originalScore=21.010544",http://localhost:3000/recipe/518712,pasta bolognese,
